0 0.005 0.01 0.015 0.02 0.025 0.03 0.035 0.04 0.045 0.05 0.055 0.06 0.065 0.07 0.075 0.08 0.085 0.09 0.095 0.1 0.105 0.11 0.115 0.12 0.125 0.13 0.135 0.14 0.145 0.15 0.155 0.16 0.165 0.17 0.175 0.18 0.185 0.19 0.195 0.2 0.205 0.21 0.215 0.22 0.225 0.23 0.235 0.24 0.245 0.25 0.255 0.26 0.265 0.27 0.275 0.28 0.285 0.29 0.295 0.3 0.305 0.31 0.315 0.32 0.325 0.33 0.335 0.34 0.345 0.35 0.355 0.36 0.365 0.37 0.375 0.38 0.385 0.39 0.395 0.4 0.405 0.41 0.415 0.42 0.425 0.43 0.435 0.44 0.445 0.45 0.455 0.46 0.465 0.47 0.475 0.48 0.485 0.49 0.495 0.5 0.505 0.51 0.515 0.52 0.525 0.53 0.535 0.54 0.545 0.55 0.555 0.56 0.565 0.57 0.575 0.58 0.585 0.59 0.595 0.6 0.605 0.61 0.615 0.62 0.625 0.63 0.635 0.64 0.645 0.65 0.655 0.66 0.665 0.67 0.675 0.68 0.685 0.69 0.695 0.7 0.705 0.71 0.715 0.72 0.725 0.73 0.735 0.74 0.745 0.75 0.755 0.76 0.765 0.77 0.775 0.78 0.785 0.79 0.795 0.8 0.805 0.81 0.815 0.82 0.825 0.83 0.835 0.84 0.845 0.85 0.855 0.86 0.865 0.87 0.875 0.88 0.885 0.89 0.895 0.9 0.905 0.91 0.915 0.92 0.925 0.93 0.935 0.94 0.945 0.95 0.955 0.96 0.965 0.97 0.975 0.98 0.985 0.99 0.995 1 
0 0.0271487 0.05428 0.0813768 0.108422 0.135397 0.162286 0.189071 0.215735 0.24226 0.268629 0.294823 0.320827 0.346622 0.37219 0.397514 0.422576 0.447359 0.471843 0.496012 0.519848 0.543332 0.566446 0.589172 0.611491 0.633386 0.654838 0.675828 0.696338 0.716349 0.735843 0.7548 0.773203 0.791031 0.808266 0.82489 0.840883 0.856226 0.8709 0.884887 0.898167 0.910722 0.922532 0.933579 0.943844 0.953309 0.961955 0.969764 0.976718 0.9828 0.987991 0.992275 0.995634 0.998053 0.999516 1.00001 0.999509 0.998012 0.995499 0.991959 0.987378 0.981747 0.975055 0.967292 0.958451 0.948524 0.937507 0.925394 0.912184 0.897875 0.882467 0.865962 0.848366 0.829683 0.809922 0.789093 0.767208 0.744283 0.720333 0.695379 0.669441 0.642546 0.614719 0.58599 0.556391 0.525958 0.494726 0.462736 0.430031 0.396654 0.362653 0.328077 0.292977 0.257406 0.221418 0.185071 0.148423 0.111531 0.0744559 0.0372586 1.4528e-16 -0.0372586 -0.0744559 -0.111531 -0.148423 -0.185071 -0.221418 -0.257406 -0.292977 -0.328077 -0.362653 -0.396654 -0.430031 -0.462736 -0.494726 -0.525958 -0.556391 -0.58599 -0.614719 -0.642546 -0.669441 -0.695379 -0.720333 -0.744283 -0.767208 -0.789093 -0.809922 -0.829683 -0.848366 -0.865962 -0.882467 -0.897875 -0.912184 -0.925394 -0.937507 -0.948524 -0.958451 -0.967292 -0.975055 -0.981747 -0.987378 -0.991959 -0.995499 -0.998012 -0.999509 -1.00001 -0.999516 -0.998053 -0.995634 -0.992275 -0.987991 -0.9828 -0.976718 -0.969764 -0.961955 -0.953309 -0.943844 -0.933579 -0.922532 -0.910722 -0.898167 -0.884887 -0.8709 -0.856226 -0.840883 -0.82489 -0.808266 -0.791031 -0.773203 -0.7548 -0.735843 -0.716349 -0.696338 -0.675828 -0.654838 -0.633386 -0.611491 -0.589172 -0.566446 -0.543332 -0.519848 -0.496012 -0.471843 -0.447359 -0.422576 -0.397514 -0.37219 -0.346622 -0.320827 -0.294823 -0.268629 -0.24226 -0.215735 -0.189071 -0.162286 -0.135397 -0.108422 -0.0813768 -0.05428 -0.0271487 0 
0 0.0239046 0.0477988 0.0716723 0.0955144 0.119315 0.143063 0.166749 0.190361 0.21389 0.237324 0.260653 0.283865 0.30695 0.329897 0.352695 0.375332 0.397797 0.420078 0.442164 0.464043 0.485702 0.50713 0.528314 0.549241 0.569899 0.590275 0.610355 0.630125 0.649573 0.668683 0.687441 0.705834 0.723845 0.74146 0.758662 0.775436 0.791765 0.807633 0.823021 0.837914 0.852292 0.866137 0.879431 0.892152 0.904283 0.915801 0.926687 0.936918 0.946473 0.955329 0.963462 0.970849 0.977465 0.983286 0.988285 0.992437 0.995715 0.99809 0.999536 1.00002 0.999525 0.998009 0.995447 0.991808 0.987062 0.981179 0.974126 0.965874 0.956392 0.945651 0.933619 0.920269 0.905573 0.889504 0.872038 0.853151 0.832824 0.81104 0.787783 0.763045 0.736819 0.709106 0.67991 0.649242 0.617122 0.583575 0.548636 0.512347 0.474761 0.435939 0.395953 0.354883 0.31282 0.269865 0.226127 0.181722 0.136774 0.0914143 0.0457769 1.78537e-16 -0.0457769 -0.0914143 -0.136774 -0.181722 -0.226127 -0.269865 -0.31282 -0.354883 -0.395953 -0.435939 -0.474761 -0.512347 -0.548636 -0.583575 -0.617122 -0.649242 -0.67991 -0.709106 -0.736819 -0.763045 -0.787783 -0.81104 -0.832824 -0.853151 -0.872038 -0.889504 -0.905573 -0.920269 -0.933619 -0.945651 -0.956392 -0.965874 -0.974126 -0.981179 -0.987062 -0.991808 -0.995447 -0.998009 -0.999525 -1.00002 -0.999536 -0.99809 -0.995715 -0.992437 -0.988285 -0.983286 -0.977465 -0.970849 -0.963462 -0.955329 -0.946473 -0.936918 -0.926687 -0.915801 -0.904283 -0.892152 -0.879431 -0.866137 -0.852292 -0.837914 -0.823021 -0.807633 -0.791765 -0.775436 -0.758662 -0.74146 -0.723845 -0.705834 -0.687441 -0.668683 -0.649573 -0.630125 -0.610355 -0.590275 -0.569899 -0.549241 -0.528314 -0.50713 -0.485702 -0.464043 -0.442164 -0.420078 -0.397797 -0.375332 -0.352695 -0.329897 -0.30695 -0.283865 -0.260653 -0.237324 -0.21389 -0.190361 -0.166749 -0.143063 -0.119315 -0.0955144 -0.0716723 -0.0477988 -0.0239046 0 
0 0.0213529 0.0426992 0.0640323 0.0853455 0.106632 0.127885 0.149099 0.170266 0.191379 0.212432 0.233417 0.254329 0.275158 0.2959 0.316545 0.337088 0.35752 0.377834 0.398022 0.418076 0.437988 0.457751 0.477356 0.496794 0.516056 0.535135 0.55402 0.572703 0.591173 0.609422 0.627438 0.645212 0.662733 0.67999 0.696971 0.713665 0.73006 0.746143 0.761901 0.77732 0.792388 0.80709 0.82141 0.835333 0.848842 0.861923 0.874555 0.886723 0.898405 0.909584 0.920237 0.930344 0.939882 0.948826 0.957154 0.964837 0.97185 0.978164 0.983748 0.988571 0.992601 0.995801 0.998137 0.999568 1.00005 0.999554 0.998022 0.995409 0.991667 0.986743 0.980581 0.973124 0.96431 0.954075 0.942353 0.929073 0.914164 0.897549 0.879152 0.858892 0.83669 0.812465 0.786138 0.75763 0.72687 0.693791 0.658338 0.620468 0.580156 0.5374 0.492224 0.444685 0.394879 0.342944 0.289061 0.233462 0.176421 0.118258 0.0593248 2.31514e-16 -0.0593248 -0.118258 -0.176421 -0.233462 -0.289061 -0.342944 -0.394879 -0.444685 -0.492224 -0.5374 -0.580156 -0.620468 -0.658338 -0.693791 -0.72687 -0.75763 -0.786138 -0.812465 -0.83669 -0.858892 -0.879152 -0.897549 -0.914164 -0.929073 -0.942353 -0.954075 -0.96431 -0.973124 -0.980581 -0.986743 -0.991667 -0.995409 -0.998022 -0.999554 -1.00005 -0.999568 -0.998137 -0.995801 -0.992601 -0.988571 -0.983748 -0.978164 -0.97185 -0.964837 -0.957154 -0.948826 -0.939882 -0.930344 -0.920237 -0.909584 -0.898405 -0.886723 -0.874555 -0.861923 -0.848842 -0.835333 -0.82141 -0.80709 -0.792388 -0.77732 -0.761901 -0.746143 -0.73006 -0.713665 -0.696971 -0.67999 -0.662733 -0.645212 -0.627438 -0.609422 -0.591173 -0.572703 -0.55402 -0.535135 -0.516056 -0.496794 -0.477356 -0.457751 -0.437988 -0.418076 -0.398022 -0.377834 -0.35752 -0.337088 -0.316545 -0.2959 -0.275158 -0.254329 -0.233417 -0.212432 -0.191379 -0.170266 -0.149099 -0.127885 -0.106632 -0.0853455 -0.0640323 -0.0426992 -0.0213529 0 
0 0.0192933 0.0385823 0.0578624 0.0771293 0.0963784 0.115605 0.134806 0.153975 0.173109 0.192202 0.21125 0.230249 0.249194 0.268079 0.2869 0.305653 0.324332 0.342931 0.361447 0.379873 0.398204 0.416435 0.43456 0.452574 0.47047 0.488242 0.505884 0.52339 0.540754 0.557968 0.575025 0.591919 0.608643 0.625187 0.641546 0.65771 0.673671 0.68942 0.704948 0.720246 0.735304 0.750112 0.764659 0.778933 0.792924 0.806619 0.820005 0.833069 0.845798 0.858176 0.870187 0.881816 0.893046 0.903859 0.914234 0.924153 0.933594 0.942533 0.950948 0.958812 0.966098 0.972777 0.978817 0.984186 0.988848 0.992764 0.995893 0.998191 0.99961 1.0001 0.999598 0.99805 0.995388 0.991539 0.986423 0.979956 0.972042 0.962576 0.951444 0.93852 0.923663 0.90672 0.887519 0.865871 0.841566 0.814374 0.78404 0.75029 0.712825 0.67133 0.625483 0.57497 0.519509 0.458896 0.39305 0.322092 0.246414 0.16674 0.0841441 3.29038e-16 -0.0841441 -0.16674 -0.246414 -0.322092 -0.39305 -0.458896 -0.519509 -0.57497 -0.625483 -0.67133 -0.712825 -0.75029 -0.78404 -0.814374 -0.841566 -0.865871 -0.887519 -0.90672 -0.923663 -0.93852 -0.951444 -0.962576 -0.972042 -0.979956 -0.986423 -0.991539 -0.995388 -0.99805 -0.999598 -1.0001 -0.99961 -0.998191 -0.995893 -0.992764 -0.988848 -0.984186 -0.978817 -0.972777 -0.966098 -0.958812 -0.950948 -0.942533 -0.933594 -0.924153 -0.914234 -0.903859 -0.893046 -0.881816 -0.870187 -0.858176 -0.845798 -0.833069 -0.820005 -0.806619 -0.792924 -0.778933 -0.764659 -0.750112 -0.735304 -0.720246 -0.704948 -0.68942 -0.673671 -0.65771 -0.641546 -0.625187 -0.608643 -0.591919 -0.575025 -0.557968 -0.540754 -0.52339 -0.505884 -0.488242 -0.47047 -0.452574 -0.43456 -0.416435 -0.398204 -0.379873 -0.361447 -0.342931 -0.324332 -0.305653 -0.2869 -0.268079 -0.249194 -0.230249 -0.21125 -0.192202 -0.173109 -0.153975 -0.134806 -0.115605 -0.0963784 -0.0771293 -0.0578624 -0.0385823 -0.0192933 0 
0 0.0175961 0.0351891 0.052776 0.0703538 0.0879193 0.105469 0.123001 0.140511 0.157997 0.175455 0.192881 0.210274 0.227628 0.244942 0.262212 0.279434 0.296605 0.313721 0.33078 0.347776 0.364707 0.381568 0.398356 0.415067 0.431697 0.448241 0.464696 0.481056 0.497318 0.513477 0.529528 0.545465 0.561285 0.576981 0.592549 0.607982 0.623275 0.638422 0.653416 0.668252 0.682921 0.697418 0.711734 0.725862 0.739795 0.753523 0.767037 0.780329 0.793389 0.806207 0.818771 0.831071 0.843094 0.854829 0.866261 0.877376 0.88816 0.898596 0.908667 0.918356 0.927642 0.936506 0.944924 0.952873 0.960328 0.967259 0.973638 0.979431 0.984603 0.989116 0.992926 0.995989 0.998253 0.999661 1.00015 0.999656 0.998097 0.995386 0.991427 0.98611 0.979307 0.970875 0.960647 0.948431 0.933998 0.917083 0.897366 0.874463 0.847908 0.817123 0.78139 0.739798 0.691182 0.634033 0.566399 0.485813 0.389452 0.275051 0.143187 5.66403e-16 -0.143187 -0.275051 -0.389452 -0.485813 -0.566399 -0.634033 -0.691182 -0.739798 -0.78139 -0.817123 -0.847908 -0.874463 -0.897366 -0.917083 -0.933998 -0.948431 -0.960647 -0.970875 -0.979307 -0.98611 -0.991427 -0.995386 -0.998097 -0.999656 -1.00015 -0.999661 -0.998253 -0.995989 -0.992926 -0.989116 -0.984603 -0.979431 -0.973638 -0.967259 -0.960328 -0.952873 -0.944924 -0.936506 -0.927642 -0.918356 -0.908667 -0.898596 -0.88816 -0.877376 -0.866261 -0.854829 -0.843094 -0.831071 -0.818771 -0.806207 -0.793389 -0.780329 -0.767037 -0.753523 -0.739795 -0.725862 -0.711734 -0.697418 -0.682921 -0.668252 -0.653416 -0.638422 -0.623275 -0.607982 -0.592549 -0.576981 -0.561285 -0.545465 -0.529528 -0.513477 -0.497318 -0.481056 -0.464696 -0.448241 -0.431697 -0.415067 -0.398356 -0.381568 -0.364707 -0.347776 -0.33078 -0.313721 -0.296605 -0.279434 -0.262212 -0.244942 -0.227628 -0.210274 -0.192881 -0.175455 -0.157997 -0.140511 -0.123001 -0.105469 -0.0879193 -0.0703538 -0.052776 -0.0351891 -0.0175961 0 
0 0.0161733 0.0323443 0.0485111 0.0646712 0.0808227 0.0969632 0.113091 0.129203 0.145297 0.161372 0.177424 0.193452 0.209453 0.225425 0.241366 0.257272 0.273142 0.288974 0.304763 0.320509 0.336209 0.351858 0.367456 0.382999 0.398484 0.413909 0.42927 0.444564 0.459788 0.474939 0.490014 0.505008 0.519919 0.534743 0.549475 0.564113 0.578652 0.593087 0.607415 0.621631 0.63573 0.649708 0.663558 0.677277 0.690858 0.704296 0.717584 0.730716 0.743686 0.756487 0.769111 0.78155 0.793797 0.805843 0.817679 0.829294 0.84068 0.851826 0.862719 0.873348 0.8837 0.89376 0.903515 0.912947 0.92204 0.930776 0.939134 0.947094 0.954631 0.961719 0.968333 0.97444 0.980008 0.984999 0.989374 0.993088 0.996089 0.998321 0.999722 1.00022 0.999731 0.998163 0.995408 0.991339 0.985809 0.978641 0.969623 0.9585 0.944951 0.928578 0.908866 0.885137 0.856467 0.821546 0.778477 0.724029 0.652587 0.558813 0.386658 1.79829e-15 -0.386658 -0.558813 -0.652587 -0.724029 -0.778477 -0.821546 -0.856467 -0.885137 -0.908866 -0.928578 -0.944951 -0.9585 -0.969623 -0.978641 -0.985809 -0.991339 -0.995408 -0.998163 -0.999731 -1.00022 -0.999722 -0.998321 -0.996089 -0.993088 -0.989374 -0.984999 -0.980008 -0.97444 -0.968333 -0.961719 -0.954631 -0.947094 -0.939134 -0.930776 -0.92204 -0.912947 -0.903515 -0.89376 -0.8837 -0.873348 -0.862719 -0.851826 -0.84068 -0.829294 -0.817679 -0.805843 -0.793797 -0.78155 -0.769111 -0.756487 -0.743686 -0.730716 -0.717584 -0.704296 -0.690858 -0.677277 -0.663558 -0.649708 -0.63573 -0.621631 -0.607415 -0.593087 -0.578652 -0.564113 -0.549475 -0.534743 -0.519919 -0.505008 -0.490014 -0.474939 -0.459788 -0.444564 -0.42927 -0.413909 -0.398484 -0.382999 -0.367456 -0.351858 -0.336209 -0.320509 -0.304763 -0.288974 -0.273142 -0.257272 -0.241366 -0.225425 -0.209453 -0.193452 -0.177424 -0.161372 -0.145297 -0.129203 -0.113091 -0.0969632 -0.0808227 -0.0646712 -0.0485111 -0.0323443 -0.0161733 0 
0 0.0149633 0.029925 0.0448835 0.0598373 0.0747846 0.0897239 0.104654 0.119572 0.134478 0.149369 0.164243 0.1791 0.193938 0.208754 0.223547 0.238315 0.253056 0.267769 0.282452 0.297103 0.31172 0.326301 0.340843 0.355346 0.369807 0.384224 0.398594 0.412916 0.427187 0.441404 0.455567 0.469671 0.483715 0.497695 0.51161 0.525456 0.53923 0.552931 0.566553 0.580095 0.593553 0.606923 0.620203 0.633387 0.646473 0.659457 0.672334 0.685099 0.69775 0.710279 0.722683 0.734956 0.747093 0.759088 0.770935 0.782627 0.794157 0.805519 0.816705 0.827706 0.838514 0.849119 0.859513 0.869685 0.879623 0.889315 0.898749 0.907911 0.916786 0.925358 0.93361 0.941522 0.949073 0.956242 0.963003 0.969329 0.97519 0.980552 0.985377 0.989625 0.993247 0.996191 0.998395 0.999791 1.0003 0.999821 0.998251 0.995459 0.991275 0.985557 0.977919 0.968242 0.95724 0.934342 0.948982 0.813547 1.10277 0.422823 1.72623 1.84079e-13 -1.72623 -0.422823 -1.10277 -0.813547 -0.948982 -0.934342 -0.95724 -0.968242 -0.977919 -0.985557 -0.991275 -0.995459 -0.998251 -0.999821 -1.0003 -0.999791 -0.998395 -0.996191 -0.993247 -0.989625 -0.985377 -0.980552 -0.97519 -0.969329 -0.963003 -0.956242 -0.949073 -0.941522 -0.93361 -0.925358 -0.916786 -0.907911 -0.898749 -0.889315 -0.879623 -0.869685 -0.859513 -0.849119 -0.838514 -0.827706 -0.816705 -0.805519 -0.794157 -0.782627 -0.770935 -0.759088 -0.747093 -0.734956 -0.722683 -0.710279 -0.69775 -0.685099 -0.672334 -0.659457 -0.646473 -0.633387 -0.620203 -0.606923 -0.593553 -0.580095 -0.566553 -0.552931 -0.53923 -0.525456 -0.51161 -0.497695 -0.483715 -0.469671 -0.455567 -0.441404 -0.427187 -0.412916 -0.398594 -0.384224 -0.369807 -0.355346 -0.340843 -0.326301 -0.31172 -0.297103 -0.282452 -0.267769 -0.253056 -0.238315 -0.223547 -0.208754 -0.193938 -0.1791 -0.164243 -0.149369 -0.134478 -0.119572 -0.104654 -0.0897239 -0.0747846 -0.0598373 -0.0448835 -0.029925 -0.0149633 0 
0 0.0139218 0.0278424 0.0417605 0.0556751 0.069585 0.0834888 0.0973854 0.111274 0.125152 0.13902 0.152875 0.166717 0.180545 0.194356 0.208151 0.221926 0.235682 0.249417 0.263129 0.276817 0.29048 0.304116 0.317723 0.331301 0.344847 0.358361 0.37184 0.385283 0.398689 0.412055 0.425379 0.438661 0.451898 0.465088 0.47823 0.491321 0.504359 0.517342 0.530268 0.543135 0.55594 0.568681 0.581355 0.593959 0.606492 0.61895 0.63133 0.643629 0.655844 0.667972 0.680009 0.691951 0.703795 0.715536 0.727171 0.738695 0.750103 0.761391 0.772553 0.783584 0.794478 0.805229 0.815831 0.826277 0.836559 0.84667 0.856601 0.866344 0.875888 0.885225 0.894342 0.903228 0.91187 0.920255 0.928366 0.936188 0.943702 0.950889 0.957727 0.964192 0.970257 0.975892 0.981069 0.985712 0.98999 0.992899 0.998105 0.992711 1.01639 0.958634 1.09805 0.812244 1.37077 0.51819 1.88823 0.247064 2.43857 0.0907761 2.8873 3.14663e-08 -2.8873 -0.0907761 -2.43857 -0.247064 -1.88823 -0.51819 -1.37077 -0.812244 -1.09805 -0.958634 -1.01639 -0.992711 -0.998105 -0.992899 -0.98999 -0.985712 -0.981069 -0.975892 -0.970257 -0.964192 -0.957727 -0.950889 -0.943702 -0.936188 -0.928366 -0.920255 -0.91187 -0.903228 -0.894342 -0.885225 -0.875888 -0.866344 -0.856601 -0.84667 -0.836559 -0.826277 -0.815831 -0.805229 -0.794478 -0.783584 -0.772553 -0.761391 -0.750103 -0.738695 -0.727171 -0.715536 -0.703795 -0.691951 -0.680009 -0.667972 -0.655844 -0.643629 -0.63133 -0.61895 -0.606492 -0.593959 -0.581355 -0.568681 -0.55594 -0.543135 -0.530268 -0.517342 -0.504359 -0.491321 -0.47823 -0.465088 -0.451898 -0.438661 -0.425379 -0.412055 -0.398689 -0.385283 -0.37184 -0.358361 -0.344847 -0.331301 -0.317723 -0.304116 -0.29048 -0.276817 -0.263129 -0.249417 -0.235682 -0.221926 -0.208151 -0.194356 -0.180545 -0.166717 -0.152875 -0.13902 -0.125152 -0.111274 -0.0973854 -0.0834888 -0.069585 -0.0556751 -0.0417605 -0.0278424 -0.0139218 0 
0 0.0130158 0.0260307 0.0390437 0.052054 0.0650607 0.0780628 0.0910593 0.104049 0.117032 0.130007 0.142972 0.155927 0.168871 0.181802 0.194721 0.207625 0.220514 0.233387 0.246243 0.259081 0.271899 0.284697 0.297474 0.310227 0.322957 0.335663 0.348342 0.360993 0.373616 0.386209 0.398771 0.411301 0.423797 0.436257 0.448681 0.461067 0.473413 0.485717 0.497979 0.510196 0.522367 0.53449 0.546563 0.558584 0.570552 0.582464 0.594318 0.606112 0.617843 0.62951 0.64111 0.652639 0.664097 0.675479 0.686783 0.698006 0.709144 0.720194 0.731153 0.742017 0.752782 0.763444 0.773998 0.78444 0.794765 0.804968 0.815044 0.824986 0.834788 0.844444 0.853946 0.863288 0.872461 0.881456 0.890264 0.898872 0.907285 0.915422 0.923532 0.930694 0.939804 0.942157 0.96184 0.936916 1.01518 0.873621 1.16805 0.698888 1.49673 0.460124 1.94486 0.274867 2.36675 0.161264 2.72511 0.0883315 3.04379 0.0379186 3.23754 0.209065 -3.44722 -0.0367436 -3.04436 -0.0883236 -2.72512 -0.161264 -2.36675 -0.274867 -1.94486 -0.460124 -1.49673 -0.698888 -1.16805 -0.873621 -1.01518 -0.936916 -0.96184 -0.942157 -0.939804 -0.930694 -0.923532 -0.915422 -0.907285 -0.898872 -0.890264 -0.881456 -0.872461 -0.863288 -0.853946 -0.844444 -0.834788 -0.824986 -0.815044 -0.804968 -0.794765 -0.78444 -0.773998 -0.763444 -0.752782 -0.742017 -0.731153 -0.720194 -0.709144 -0.698006 -0.686783 -0.675479 -0.664097 -0.652639 -0.64111 -0.62951 -0.617843 -0.606112 -0.594318 -0.582464 -0.570552 -0.558584 -0.546563 -0.53449 -0.522367 -0.510196 -0.497979 -0.485717 -0.473413 -0.461067 -0.448681 -0.436257 -0.423797 -0.411301 -0.398771 -0.386209 -0.373616 -0.360993 -0.348342 -0.335663 -0.322957 -0.310227 -0.297474 -0.284697 -0.271899 -0.259081 -0.246243 -0.233387 -0.220514 -0.207625 -0.194721 -0.181802 -0.168871 -0.155927 -0.142972 -0.130007 -0.117032 -0.104049 -0.0910593 -0.0780628 -0.0650607 -0.052054 -0.0390437 -0.0260307 -0.0130158 0 
